,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist
40,0.0976,https://api.spotify.com/v1/audio-analysis/72kmqttpw29BLKRWoNskdc,0.652,215625,0.829,72kmqttpw29BLKRWoNskdc,6.67e-05,5,0.176,-4.406,0,0.134,156.744,4,https://api.spotify.com/v1/tracks/72kmqttpw29BLKRWoNskdc,audio_features,spotify:track:72kmqttpw29BLKRWoNskdc,0.894,What Now (feat. Redmelo),Leylani
41,0.0105,https://api.spotify.com/v1/audio-analysis/4Sui46CCyEVWSvwGXp9jb5,0.692,220137,0.722,4Sui46CCyEVWSvwGXp9jb5,0.0,10,0.0775,-4.201,0,0.174,176.94,4,https://api.spotify.com/v1/tracks/4Sui46CCyEVWSvwGXp9jb5,audio_features,spotify:track:4Sui46CCyEVWSvwGXp9jb5,0.852,Sweet Sugah,Kawao
42,0.23,https://api.spotify.com/v1/audio-analysis/3Xyc3FmJvrfQqMcXgR9yq5,0.845,241250,0.677,3Xyc3FmJvrfQqMcXgR9yq5,0.0,2,0.338,-5.515,0,0.0464,139.999,4,https://api.spotify.com/v1/tracks/3Xyc3FmJvrfQqMcXgR9yq5,audio_features,spotify:track:3Xyc3FmJvrfQqMcXgR9yq5,0.746,We Are Hawaii's Finest,Ekolu
43,0.058,https://api.spotify.com/v1/audio-analysis/4foJJISJ6uKNnfSzf9DTF8,0.594,276000,0.629,4foJJISJ6uKNnfSzf9DTF8,0.0,8,0.14,-7.142,0,0.0378,76.012,4,https://api.spotify.com/v1/tracks/4foJJISJ6uKNnfSzf9DTF8,audio_features,spotify:track:4foJJISJ6uKNnfSzf9DTF8,0.591,Glory of Love,Fiji
44,0.549,https://api.spotify.com/v1/audio-analysis/62oUAdZFqU2NvjIKfAYEst,0.728,187429,0.558,62oUAdZFqU2NvjIKfAYEst,0.0,8,0.0846,-7.948,1,0.133,151.996,4,https://api.spotify.com/v1/tracks/62oUAdZFqU2NvjIKfAYEst,audio_features,spotify:track:62oUAdZFqU2NvjIKfAYEst,0.927,Girl Like Me,Tenelle
45,0.106,https://api.spotify.com/v1/audio-analysis/102OPCavQ3XebsX5nLyzEi,0.679,177512,0.517,102OPCavQ3XebsX5nLyzEi,0.0,7,0.0691,-7.394,1,0.189,76.543,4,https://api.spotify.com/v1/tracks/102OPCavQ3XebsX5nLyzEi,audio_features,spotify:track:102OPCavQ3XebsX5nLyzEi,0.702,Nice to See U Trying,Bo Napoleon
46,0.0227,https://api.spotify.com/v1/audio-analysis/3zCLiKWjWUeUqEXODaXdk5,0.541,218313,0.74,3zCLiKWjWUeUqEXODaXdk5,0.0,0,0.0553,-6.472,1,0.293,79.782,4,https://api.spotify.com/v1/tracks/3zCLiKWjWUeUqEXODaXdk5,audio_features,spotify:track:3zCLiKWjWUeUqEXODaXdk5,0.816,Sweetest Sound,Maoli
47,0.159,https://api.spotify.com/v1/audio-analysis/1DhnTe6YEsVAykoBmuwyhq,0.428,206809,0.848,1DhnTe6YEsVAykoBmuwyhq,0.0,1,0.339,-5.905,0,0.0853,93.875,4,https://api.spotify.com/v1/tracks/1DhnTe6YEsVAykoBmuwyhq,audio_features,spotify:track:1DhnTe6YEsVAykoBmuwyhq,0.438,Like U Love Me,Spawnbreezie
48,0.0572,https://api.spotify.com/v1/audio-analysis/1ozqtJJi8Fiv2HyWmhTrFt,0.778,209208,0.411,1ozqtJJi8Fiv2HyWmhTrFt,0.0,11,0.114,-13.394,0,0.194,139.991,4,https://api.spotify.com/v1/tracks/1ozqtJJi8Fiv2HyWmhTrFt,audio_features,spotify:track:1ozqtJJi8Fiv2HyWmhTrFt,0.913,Wife You (feat. Fiji),Finn Gruva
49,0.577,https://api.spotify.com/v1/audio-analysis/5IVNsgkUPstuv7D4SGsbmc,0.68,221077,0.354,5IVNsgkUPstuv7D4SGsbmc,0.0,2,0.183,-7.263,1,0.0382,79.058,4,https://api.spotify.com/v1/tracks/5IVNsgkUPstuv7D4SGsbmc,audio_features,spotify:track:5IVNsgkUPstuv7D4SGsbmc,0.608,For The Lovers,Tenelle
50,0.206,https://api.spotify.com/v1/audio-analysis/51AuzjvWy2G7TJgKBAjruM,0.702,265600,0.527,51AuzjvWy2G7TJgKBAjruM,4.53e-06,4,0.362,-7.75,0,0.0741,62.504,4,https://api.spotify.com/v1/tracks/51AuzjvWy2G7TJgKBAjruM,audio_features,spotify:track:51AuzjvWy2G7TJgKBAjruM,0.578,Higher,Kolohe Kai
51,0.782,https://api.spotify.com/v1/audio-analysis/1o9PhOHCvXbQz7R4vS2ao2,0.778,170208,0.391,1o9PhOHCvXbQz7R4vS2ao2,0.0,9,0.103,-8.469,0,0.116,145.879,4,https://api.spotify.com/v1/tracks/1o9PhOHCvXbQz7R4vS2ao2,audio_features,spotify:track:1o9PhOHCvXbQz7R4vS2ao2,0.851,Wanna Be Loved,Zander
52,0.0569,https://api.spotify.com/v1/audio-analysis/4PEuiFGsfK64P7oqy3Yfc8,0.706,286512,0.687,4PEuiFGsfK64P7oqy3Yfc8,2.18e-05,9,0.146,-5.752,1,0.207,171.805,4,https://api.spotify.com/v1/tracks/4PEuiFGsfK64P7oqy3Yfc8,audio_features,spotify:track:4PEuiFGsfK64P7oqy3Yfc8,0.707,Chauffeur,Rebel Souljahz
53,0.165,https://api.spotify.com/v1/audio-analysis/3X8m0EHQOhKVvMZkRR4yFD,0.788,264735,0.553,3X8m0EHQOhKVvMZkRR4yFD,0.0,1,0.112,-8.166,0,0.0686,130.009,4,https://api.spotify.com/v1/tracks/3X8m0EHQOhKVvMZkRR4yFD,audio_features,spotify:track:3X8m0EHQOhKVvMZkRR4yFD,0.895,Did You Know?,Fiji
54,0.0243,https://api.spotify.com/v1/audio-analysis/4BcAW1a4xnaezaypukaqxX,0.721,180381,0.667,4BcAW1a4xnaezaypukaqxX,0.0,7,0.054,-5.154,1,0.191,86.011,4,https://api.spotify.com/v1/tracks/4BcAW1a4xnaezaypukaqxX,audio_features,spotify:track:4BcAW1a4xnaezaypukaqxX,0.868,Worth My Time,J Boog
55,0.238,https://api.spotify.com/v1/audio-analysis/6Ck1zK683ByEdry0igdNP3,0.767,209945,0.528,6Ck1zK683ByEdry0igdNP3,0.0,1,0.104,-6.167,1,0.0963,80.016,4,https://api.spotify.com/v1/tracks/6Ck1zK683ByEdry0igdNP3,audio_features,spotify:track:6Ck1zK683ByEdry0igdNP3,0.878,4U,Sammy Johnson
56,0.044,https://api.spotify.com/v1/audio-analysis/6awSNksAaaeMNVX5eGTQay,0.802,195366,0.731,6awSNksAaaeMNVX5eGTQay,0.0,5,0.285,-6.27,0,0.279,79.958,4,https://api.spotify.com/v1/tracks/6awSNksAaaeMNVX5eGTQay,audio_features,spotify:track:6awSNksAaaeMNVX5eGTQay,0.832,Lost In Paradise,Common Kings
57,0.115,https://api.spotify.com/v1/audio-analysis/7auTBEvOknw8jS7qY8FSdD,0.661,229017,0.775,7auTBEvOknw8jS7qY8FSdD,0.0,1,0.272,-5.246,1,0.259,83.924,4,https://api.spotify.com/v1/tracks/7auTBEvOknw8jS7qY8FSdD,audio_features,spotify:track:7auTBEvOknw8jS7qY8FSdD,0.892,Lucky We Live in H.I. (feat. J Boog),Mimi
58,0.327,https://api.spotify.com/v1/audio-analysis/7pvhAh7UAtLrzVvRJ26XGT,0.755,269302,0.796,7pvhAh7UAtLrzVvRJ26XGT,0.0,5,0.096,-6.146,0,0.127,84.95,4,https://api.spotify.com/v1/tracks/7pvhAh7UAtLrzVvRJ26XGT,audio_features,spotify:track:7pvhAh7UAtLrzVvRJ26XGT,0.962,Rocky Road,Maoli
59,0.107,https://api.spotify.com/v1/audio-analysis/7HDU0DB4rSUaehXmLD0TJL,0.84,259912,0.559,7HDU0DB4rSUaehXmLD0TJL,8.27e-06,2,0.174,-7.76,1,0.0608,132.903,4,https://api.spotify.com/v1/tracks/7HDU0DB4rSUaehXmLD0TJL,audio_features,spotify:track:7HDU0DB4rSUaehXmLD0TJL,0.84,Hawai'i,Hot Rain
60,0.144,https://api.spotify.com/v1/audio-analysis/46Xqj2wpBD5ldsLw40DvLe,0.689,258625,0.474,46Xqj2wpBD5ldsLw40DvLe,0.0,11,0.131,-7.256,1,0.0378,90.041,4,https://api.spotify.com/v1/tracks/46Xqj2wpBD5ldsLw40DvLe,audio_features,spotify:track:46Xqj2wpBD5ldsLw40DvLe,0.791,Let Us Be,Sammielz
61,0.00123,https://api.spotify.com/v1/audio-analysis/09zShDN7brz8hylKUKBHnh,0.642,239750,0.847,09zShDN7brz8hylKUKBHnh,6.54e-05,3,0.0666,-6.441,0,0.0359,156.029,4,https://api.spotify.com/v1/tracks/09zShDN7brz8hylKUKBHnh,audio_features,spotify:track:09zShDN7brz8hylKUKBHnh,0.926,Diamond of My Heart (feat. Caleb Keolanui),Ekolu
62,0.498,https://api.spotify.com/v1/audio-analysis/4FYlNqUSEbG13EQV1o4Onl,0.921,208141,0.526,4FYlNqUSEbG13EQV1o4Onl,0.0,7,0.123,-7.034,1,0.0778,128.095,4,https://api.spotify.com/v1/tracks/4FYlNqUSEbG13EQV1o4Onl,audio_features,spotify:track:4FYlNqUSEbG13EQV1o4Onl,0.76,Don't Let Me Go Girl,Opihi Pickers
63,0.139,https://api.spotify.com/v1/audio-analysis/5kPU4yatCGNrN88ISX6QeG,0.81,221667,0.772,5kPU4yatCGNrN88ISX6QeG,0.0,7,0.299,-4.494,1,0.272,89.913,4,https://api.spotify.com/v1/tracks/5kPU4yatCGNrN88ISX6QeG,audio_features,spotify:track:5kPU4yatCGNrN88ISX6QeG,0.832,Good Cry,J Boog
64,0.459,https://api.spotify.com/v1/audio-analysis/3mgnQbN3aKnmjj1PTyKUiY,0.686,194125,0.725,3mgnQbN3aKnmjj1PTyKUiY,0.0,6,0.547,-5.854,1,0.137,151.962,4,https://api.spotify.com/v1/tracks/3mgnQbN3aKnmjj1PTyKUiY,audio_features,spotify:track:3mgnQbN3aKnmjj1PTyKUiY,0.961,Find Ya Riddum (feat. Jemere Morgan),Jordan T
65,0.0349,https://api.spotify.com/v1/audio-analysis/7ewwXx6kjeyWn5XFh7QtZ7,0.679,215533,0.682,7ewwXx6kjeyWn5XFh7QtZ7,0.0,7,0.0841,-4.759,1,0.0485,145.874,4,https://api.spotify.com/v1/tracks/7ewwXx6kjeyWn5XFh7QtZ7,audio_features,spotify:track:7ewwXx6kjeyWn5XFh7QtZ7,0.832,If I Had The World,Katchafire
66,0.263,https://api.spotify.com/v1/audio-analysis/559g47APeiUpNtX6xhxZhi,0.796,202493,0.555,559g47APeiUpNtX6xhxZhi,2.1e-06,10,0.0644,-7.657,0,0.0876,74.997,4,https://api.spotify.com/v1/tracks/559g47APeiUpNtX6xhxZhi,audio_features,spotify:track:559g47APeiUpNtX6xhxZhi,0.961,She Knows What She's Doing,Samu
67,0.055,https://api.spotify.com/v1/audio-analysis/4tXZwd3VMZVx4tVRAM2WHl,0.687,231757,0.689,4tXZwd3VMZVx4tVRAM2WHl,0.0,7,0.304,-4.469,1,0.186,149.922,4,https://api.spotify.com/v1/tracks/4tXZwd3VMZVx4tVRAM2WHl,audio_features,spotify:track:4tXZwd3VMZVx4tVRAM2WHl,0.727,Mama Roots (feat. J Boog),The Green
68,0.269,https://api.spotify.com/v1/audio-analysis/02W2MArrrpqsDAxmPMDlm6,0.841,217324,0.582,02W2MArrrpqsDAxmPMDlm6,0.0,10,0.1,-7.178,1,0.0574,139.963,4,https://api.spotify.com/v1/tracks/02W2MArrrpqsDAxmPMDlm6,audio_features,spotify:track:02W2MArrrpqsDAxmPMDlm6,0.93,My Roots,Tribal Theory
69,0.0842,https://api.spotify.com/v1/audio-analysis/2K4hPb0gQDLtkOwPKwMPJj,0.756,210966,0.758,2K4hPb0gQDLtkOwPKwMPJj,0.0,5,0.09,-5.923,1,0.268,166.116,4,https://api.spotify.com/v1/tracks/2K4hPb0gQDLtkOwPKwMPJj,audio_features,spotify:track:2K4hPb0gQDLtkOwPKwMPJj,0.764,Good Vibes (feat. Conkarah & Sammielz),Jahboy
70,0.0816,https://api.spotify.com/v1/audio-analysis/7wQ9DeZTB7OJ8rnrxeUHSl,0.687,196197,0.491,7wQ9DeZTB7OJ8rnrxeUHSl,5.25e-06,5,0.0901,-8.636,1,0.368,169.938,4,https://api.spotify.com/v1/tracks/7wQ9DeZTB7OJ8rnrxeUHSl,audio_features,spotify:track:7wQ9DeZTB7OJ8rnrxeUHSl,0.663,If That's Ok,Bo Napoleon
71,0.0769,https://api.spotify.com/v1/audio-analysis/2Tq1h8MLqSCpsaCrvlWJGw,0.617,210867,0.637,2Tq1h8MLqSCpsaCrvlWJGw,1.18e-05,3,0.18,-6.662,0,0.0525,148.057,4,https://api.spotify.com/v1/tracks/2Tq1h8MLqSCpsaCrvlWJGw,audio_features,spotify:track:2Tq1h8MLqSCpsaCrvlWJGw,0.564,You Won't Be Alone,HIRIE
72,0.375,https://api.spotify.com/v1/audio-analysis/3TUipMNgT6at3cc8ZTdwGZ,0.827,231905,0.672,3TUipMNgT6at3cc8ZTdwGZ,0.0,5,0.0552,-7.024,1,0.117,139.991,4,https://api.spotify.com/v1/tracks/3TUipMNgT6at3cc8ZTdwGZ,audio_features,spotify:track:3TUipMNgT6at3cc8ZTdwGZ,0.931,Sweet Remedy,Maoli
73,0.427,https://api.spotify.com/v1/audio-analysis/77LlLgAseT1dmbuOKKHplp,0.829,234651,0.485,77LlLgAseT1dmbuOKKHplp,1.54e-05,11,0.088,-8.757,1,0.107,149.94,4,https://api.spotify.com/v1/tracks/77LlLgAseT1dmbuOKKHplp,audio_features,spotify:track:77LlLgAseT1dmbuOKKHplp,0.852,Too Young for Love,2nd Legacy
74,0.236,https://api.spotify.com/v1/audio-analysis/1gtXalgPVQCjb0Q3O8MWha,0.834,213808,0.838,1gtXalgPVQCjb0Q3O8MWha,0.0,9,0.0751,-3.359,0,0.0634,73.982,4,https://api.spotify.com/v1/tracks/1gtXalgPVQCjb0Q3O8MWha,audio_features,spotify:track:1gtXalgPVQCjb0Q3O8MWha,0.966,Talking,Positive Motion
75,0.0189,https://api.spotify.com/v1/audio-analysis/1q2Bk4wPjpnX7yI9S7Iyv7,0.773,202639,0.757,1q2Bk4wPjpnX7yI9S7Iyv7,1.09e-06,1,0.0768,-3.994,1,0.0342,120.003,4,https://api.spotify.com/v1/tracks/1q2Bk4wPjpnX7yI9S7Iyv7,audio_features,spotify:track:1q2Bk4wPjpnX7yI9S7Iyv7,0.922,Burn It Down,Katchafire
76,0.165,https://api.spotify.com/v1/audio-analysis/75DWQEitLykmeBn3IdTGRg,0.647,228875,0.635,75DWQEitLykmeBn3IdTGRg,0.0,0,0.0387,-4.849,1,0.0511,155.931,4,https://api.spotify.com/v1/tracks/75DWQEitLykmeBn3IdTGRg,audio_features,spotify:track:75DWQEitLykmeBn3IdTGRg,0.792,One More Chance,Leylani
77,0.374,https://api.spotify.com/v1/audio-analysis/0hVGsszxmTLUMigIWVGLCy,0.907,235256,0.482,0hVGsszxmTLUMigIWVGLCy,0.000208,1,0.106,-9.181,1,0.0542,125.005,4,https://api.spotify.com/v1/tracks/0hVGsszxmTLUMigIWVGLCy,audio_features,spotify:track:0hVGsszxmTLUMigIWVGLCy,0.77,Is This Love,So Roots
78,0.066,https://api.spotify.com/v1/audio-analysis/7yZwDw6yHx5PyHXllicStI,0.659,213000,0.69,7yZwDw6yHx5PyHXllicStI,0.0,7,0.104,-4.109,1,0.203,81.858,4,https://api.spotify.com/v1/tracks/7yZwDw6yHx5PyHXllicStI,audio_features,spotify:track:7yZwDw6yHx5PyHXllicStI,0.687,Live Your Life (feat. J Boog & Busy Signal),Raging Fyah
79,0.817,https://api.spotify.com/v1/audio-analysis/3BkcGLW0LK4hP7ToP1SCLg,0.703,220448,0.673,3BkcGLW0LK4hP7ToP1SCLg,1.59e-05,2,0.196,-5.927,1,0.0568,98.055,4,https://api.spotify.com/v1/tracks/3BkcGLW0LK4hP7ToP1SCLg,audio_features,spotify:track:3BkcGLW0LK4hP7ToP1SCLg,0.841,Never Give Up,The Easies
80,0.171,https://api.spotify.com/v1/audio-analysis/7pXPLPq9zaDOZxUGPaBTvw,0.748,226125,0.518,7pXPLPq9zaDOZxUGPaBTvw,0.000137,0,0.103,-8.998,1,0.0787,79.954,4,https://api.spotify.com/v1/tracks/7pXPLPq9zaDOZxUGPaBTvw,audio_features,spotify:track:7pXPLPq9zaDOZxUGPaBTvw,0.773,Isn't It Nice,PeniDean
81,0.377,https://api.spotify.com/v1/audio-analysis/3EAttOK0XipP7fFpWOftzw,0.796,211401,0.703,3EAttOK0XipP7fFpWOftzw,0.0,9,0.134,-4.354,1,0.0424,102.962,4,https://api.spotify.com/v1/tracks/3EAttOK0XipP7fFpWOftzw,audio_features,spotify:track:3EAttOK0XipP7fFpWOftzw,0.893,New to Me,PeniDean
82,0.588,https://api.spotify.com/v1/audio-analysis/0EA3bV1ZLFIIepWIsKUa53,0.711,199596,0.746,0EA3bV1ZLFIIepWIsKUa53,0.000195,1,0.0981,-8.372,1,0.125,94.004,4,https://api.spotify.com/v1/tracks/0EA3bV1ZLFIIepWIsKUa53,audio_features,spotify:track:0EA3bV1ZLFIIepWIsKUa53,0.908,You Don't Say,Eli Mac
83,0.0522,https://api.spotify.com/v1/audio-analysis/430VjCcWFgASWcoqNuAP5r,0.647,282453,0.647,430VjCcWFgASWcoqNuAP5r,0.0,5,0.0451,-4.913,1,0.194,67.98,4,https://api.spotify.com/v1/tracks/430VjCcWFgASWcoqNuAP5r,audio_features,spotify:track:430VjCcWFgASWcoqNuAP5r,0.838,Good Feeling,J Boog
84,0.545,https://api.spotify.com/v1/audio-analysis/6HdkrrTYCY7oSoQPWlYfBJ,0.785,199500,0.501,6HdkrrTYCY7oSoQPWlYfBJ,0.00173,8,0.155,-8.353,1,0.112,92.545,4,https://api.spotify.com/v1/tracks/6HdkrrTYCY7oSoQPWlYfBJ,audio_features,spotify:track:6HdkrrTYCY7oSoQPWlYfBJ,0.822,Say That You Love Me (feat. Tenelle),Sammy Johnson
85,0.513,https://api.spotify.com/v1/audio-analysis/6VRJKawd5P9KydmtaToYnO,0.827,258500,0.511,6VRJKawd5P9KydmtaToYnO,1.04e-06,7,0.172,-8.611,1,0.071,135.055,4,https://api.spotify.com/v1/tracks/6VRJKawd5P9KydmtaToYnO,audio_features,spotify:track:6VRJKawd5P9KydmtaToYnO,0.792,Don't Go (feat. Nu'u of Maoli & Pena Bu),Josh Tatofi
86,0.207,https://api.spotify.com/v1/audio-analysis/1JCqEjgTQe2wQ8HverDmmO,0.687,241784,0.727,1JCqEjgTQe2wQ8HverDmmO,0.0,6,0.126,-4.366,1,0.131,146.07,4,https://api.spotify.com/v1/tracks/1JCqEjgTQe2wQ8HverDmmO,audio_features,spotify:track:1JCqEjgTQe2wQ8HverDmmO,0.781,Why Can't You Love Me (feat. Spawnbreezie),Rebel Souljahz
87,0.363,https://api.spotify.com/v1/audio-analysis/1h8y6IGx44KhWrCh1ODgBb,0.672,247036,0.674,1h8y6IGx44KhWrCh1ODgBb,0.0,11,0.0833,-5.961,0,0.028,143.999,4,https://api.spotify.com/v1/tracks/1h8y6IGx44KhWrCh1ODgBb,audio_features,spotify:track:1h8y6IGx44KhWrCh1ODgBb,0.777,Forever (feat. Hot Rain),Micah G
88,0.129,https://api.spotify.com/v1/audio-analysis/3X5q96TZhp8kAPQ4SOPwso,0.776,232534,0.759,3X5q96TZhp8kAPQ4SOPwso,0.0,9,0.282,-4.168,1,0.0294,145.004,4,https://api.spotify.com/v1/tracks/3X5q96TZhp8kAPQ4SOPwso,audio_features,spotify:track:3X5q96TZhp8kAPQ4SOPwso,0.852,As Long as I'm With You,Hoaikane
89,0.0185,https://api.spotify.com/v1/audio-analysis/0pvSLqJpsU3QrbIZR84uHY,0.733,222778,0.809,0pvSLqJpsU3QrbIZR84uHY,0.0,5,0.0707,-4.959,1,0.0267,108.021,4,https://api.spotify.com/v1/tracks/0pvSLqJpsU3QrbIZR84uHY,audio_features,spotify:track:0pvSLqJpsU3QrbIZR84uHY,0.893,Rock With You,Ekolu
90,0.0735,https://api.spotify.com/v1/audio-analysis/1ifZxyWW8uiAmUWGk0sX3C,0.75,227600,0.617,1ifZxyWW8uiAmUWGk0sX3C,3.19e-06,2,0.0822,-5.885,1,0.0668,143.919,4,https://api.spotify.com/v1/tracks/1ifZxyWW8uiAmUWGk0sX3C,audio_features,spotify:track:1ifZxyWW8uiAmUWGk0sX3C,0.39,Bottom of a Rainbow,Kimie Miner
91,0.526,https://api.spotify.com/v1/audio-analysis/1KGi1ewGaHOZUaaTf8wTXB,0.747,256769,0.673,1KGi1ewGaHOZUaaTf8wTXB,0.0,4,0.144,-5.423,0,0.157,142.0,4,https://api.spotify.com/v1/tracks/1KGi1ewGaHOZUaaTf8wTXB,audio_features,spotify:track:1KGi1ewGaHOZUaaTf8wTXB,0.819,What Is Love,PeniDean
92,0.239,https://api.spotify.com/v1/audio-analysis/5CnNGdk7eSeUDBBj3pGZI3,0.522,163765,0.541,5CnNGdk7eSeUDBBj3pGZI3,0.0,5,0.0835,-5.629,1,0.327,83.744,4,https://api.spotify.com/v1/tracks/5CnNGdk7eSeUDBBj3pGZI3,audio_features,spotify:track:5CnNGdk7eSeUDBBj3pGZI3,0.721,If That's OK (feat. Garrett Douglas),Bo Napoleon
93,0.0158,https://api.spotify.com/v1/audio-analysis/1tLLcvzdUdlYM2QB3wuwmV,0.76,235360,0.839,1tLLcvzdUdlYM2QB3wuwmV,1.19e-05,5,0.0872,-5.862,1,0.0679,126.086,4,https://api.spotify.com/v1/tracks/1tLLcvzdUdlYM2QB3wuwmV,audio_features,spotify:track:1tLLcvzdUdlYM2QB3wuwmV,0.938,Hustling Culture,The Expanders
94,0.543,https://api.spotify.com/v1/audio-analysis/6Yjn0YMSWWOzdRTnXqdxqb,0.832,246319,0.595,6Yjn0YMSWWOzdRTnXqdxqb,0.0,10,0.0607,-5.8,1,0.0359,135.009,4,https://api.spotify.com/v1/tracks/6Yjn0YMSWWOzdRTnXqdxqb,audio_features,spotify:track:6Yjn0YMSWWOzdRTnXqdxqb,0.927,Scream and Shout,Everyday Aloha
95,0.222,https://api.spotify.com/v1/audio-analysis/5qHoa0szxycO6n2dYE2b38,0.796,261333,0.669,5qHoa0szxycO6n2dYE2b38,0.0,2,0.233,-3.479,1,0.0383,135.011,4,https://api.spotify.com/v1/tracks/5qHoa0szxycO6n2dYE2b38,audio_features,spotify:track:5qHoa0szxycO6n2dYE2b38,0.642,Island Inside Me,Anuhea
96,0.344,https://api.spotify.com/v1/audio-analysis/5tG0VUTNV5CLlcA2t3tqcd,0.637,218000,0.759,5tG0VUTNV5CLlcA2t3tqcd,0.0,4,0.177,-4.928,0,0.0519,90.058,4,https://api.spotify.com/v1/tracks/5tG0VUTNV5CLlcA2t3tqcd,audio_features,spotify:track:5tG0VUTNV5CLlcA2t3tqcd,0.779,Love's in the Melody (Feat. Caleb Keolanui),Kimie Miner
97,0.48,https://api.spotify.com/v1/audio-analysis/0C7W9bkkxdJx50Euv5gjvn,0.766,241200,0.596,0C7W9bkkxdJx50Euv5gjvn,8e-05,9,0.325,-6.856,0,0.0497,149.973,4,https://api.spotify.com/v1/tracks/0C7W9bkkxdJx50Euv5gjvn,audio_features,spotify:track:0C7W9bkkxdJx50Euv5gjvn,0.608,New Melody (feat. Kay-Oh!),Kapena
98,0.03,https://api.spotify.com/v1/audio-analysis/3DrL8fh5ChgiEJRbzOiwae,0.634,234374,0.683,3DrL8fh5ChgiEJRbzOiwae,0.0,10,0.296,-5.938,1,0.0409,147.426,4,https://api.spotify.com/v1/tracks/3DrL8fh5ChgiEJRbzOiwae,audio_features,spotify:track:3DrL8fh5ChgiEJRbzOiwae,0.722,Yearnin,Malino
99,0.18,https://api.spotify.com/v1/audio-analysis/3xqzZdTzRq4Hj0rV4tXa5y,0.842,218710,0.592,3xqzZdTzRq4Hj0rV4tXa5y,0.0,0,0.124,-8.826,1,0.127,77.556,1,https://api.spotify.com/v1/tracks/3xqzZdTzRq4Hj0rV4tXa5y,audio_features,spotify:track:3xqzZdTzRq4Hj0rV4tXa5y,0.962,Shine,The Vitals
0,0.44,https://api.spotify.com/v1/audio-analysis/4lvnCzIL9RTUOkgriZ0qBN,0.684,316440,0.782,4lvnCzIL9RTUOkgriZ0qBN,3.68e-05,10,0.972,-3.239,0,0.0485,120.294,4,https://api.spotify.com/v1/tracks/4lvnCzIL9RTUOkgriZ0qBN,audio_features,spotify:track:4lvnCzIL9RTUOkgriZ0qBN,0.669,Ilegal,Cultura Profética
1,0.363,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,0.923,237000,0.728,5O4erNlJ74PIF6kGol1ZrC,0.000169,0,0.0941,-8.518,1,0.101,103.299,4,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,audio_features,spotify:track:5O4erNlJ74PIF6kGol1ZrC,0.751,Could You Be Loved,Bob Marley & The Wailers
2,0.202,https://api.spotify.com/v1/audio-analysis/05SZ279Bnz9Zst21BMoZWg,0.835,259063,0.559,05SZ279Bnz9Zst21BMoZWg,2.16e-06,0,0.0881,-8.09,1,0.0438,126.046,4,https://api.spotify.com/v1/tracks/05SZ279Bnz9Zst21BMoZWg,audio_features,spotify:track:05SZ279Bnz9Zst21BMoZWg,0.751,Mi Balcon - feat. Cultura Profetica,Vicente Garcia
3,0.0438,https://api.spotify.com/v1/audio-analysis/0ZLakHzHWqUIlkeDa4i8aC,0.676,233268,0.731,0ZLakHzHWqUIlkeDa4i8aC,1.26e-05,9,0.624,-5.253,1,0.0368,150.151,4,https://api.spotify.com/v1/tracks/0ZLakHzHWqUIlkeDa4i8aC,audio_features,spotify:track:0ZLakHzHWqUIlkeDa4i8aC,0.812,Runaway,Los Pericos
4,0.206,https://api.spotify.com/v1/audio-analysis/2wdfWNH3xbpNvX8FpMyyZ0,0.481,238667,0.636,2wdfWNH3xbpNvX8FpMyyZ0,0.0,2,0.688,-6.354,1,0.0354,166.254,4,https://api.spotify.com/v1/tracks/2wdfWNH3xbpNvX8FpMyyZ0,audio_features,spotify:track:2wdfWNH3xbpNvX8FpMyyZ0,0.732,Si el Amor Se Cae - Versión 25 Años [Live],Los Cafres
5,0.617,https://api.spotify.com/v1/audio-analysis/4Gu3btu3WVhofFBbSyrwBC,0.389,338146,0.898,4Gu3btu3WVhofFBbSyrwBC,6.73e-05,4,0.659,-6.445,1,0.265,170.167,4,https://api.spotify.com/v1/tracks/4Gu3btu3WVhofFBbSyrwBC,audio_features,spotify:track:4Gu3btu3WVhofFBbSyrwBC,0.697,"Verde, amarillo y rojo",Gondwana
6,0.299,https://api.spotify.com/v1/audio-analysis/51LZ2XHdETvNLQ6SKqTjWF,0.767,246493,0.63,51LZ2XHdETvNLQ6SKqTjWF,0.00269,0,0.0481,-8.238,1,0.039,95.521,4,https://api.spotify.com/v1/tracks/51LZ2XHdETvNLQ6SKqTjWF,audio_features,spotify:track:51LZ2XHdETvNLQ6SKqTjWF,0.944,Antonia,Gondwana
7,0.0088,https://api.spotify.com/v1/audio-analysis/6cZ5dF9NJwMgfxWzWEXBM6,0.772,211730,0.864,6cZ5dF9NJwMgfxWzWEXBM6,0.0,0,0.277,-3.926,1,0.0418,139.954,4,https://api.spotify.com/v1/tracks/6cZ5dF9NJwMgfxWzWEXBM6,audio_features,spotify:track:6cZ5dF9NJwMgfxWzWEXBM6,0.878,The Cure,Locos Por Juana
