,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist,rock,funk,eletronica,rap,sertanejo,metal
8,0.0741,https://api.spotify.com/v1/audio-analysis/3nTIvcfFkFEUL4cdMaEt5H,0.735,232907,0.747,3nTIvcfFkFEUL4cdMaEt5H,0.0,10,0.103,4.959,1,0.0837,123.025,4,https://api.spotify.com/v1/tracks/3nTIvcfFkFEUL4cdMaEt5H,audio_features,spotify:track:3nTIvcfFkFEUL4cdMaEt5H,0.555,Never Let You Go,Kygo,0,0,1,0,0,0
9,0.101,https://api.spotify.com/v1/audio-analysis/6g3Dmn4xl5043d6HXX50ZW,0.53,201333,0.634,6g3Dmn4xl5043d6HXX50ZW,4.04e-06,5,0.112,5.178,0,0.0652,180.153,4,https://api.spotify.com/v1/tracks/6g3Dmn4xl5043d6HXX50ZW,audio_features,spotify:track:6g3Dmn4xl5043d6HXX50ZW,0.398,Ghost,Jauz,0,0,1,0,0,0
10,0.186,https://api.spotify.com/v1/audio-analysis/5f4LPo5hYbMVdBpWYcOP7v,0.404,26723,0.868,5f4LPo5hYbMVdBpWYcOP7v,0.0,2,0.344,4.104,1,0.408,75.737,4,https://api.spotify.com/v1/tracks/5f4LPo5hYbMVdBpWYcOP7v,audio_features,spotify:track:5f4LPo5hYbMVdBpWYcOP7v,0.862,Gryffin is super mint,Various Artists,0,0,1,0,0,0
11,0.073,https://api.spotify.com/v1/audio-analysis/4xLDWc1ymSHUhPUIoAcH8P,0.533,258559,0.779,4xLDWc1ymSHUhPUIoAcH8P,1.87e-05,11,0.206,4.516,0,0.0491,122.06,4,https://api.spotify.com/v1/tracks/4xLDWc1ymSHUhPUIoAcH8P,audio_features,spotify:track:4xLDWc1ymSHUhPUIoAcH8P,0.392,Love In Ruins (feat. Sinead Harnett),Gryffin,0,0,1,0,0,0
12,0.101,https://api.spotify.com/v1/audio-analysis/6a9vKVMFfNBi741DVSit3H,0.706,164905,0.913,6a9vKVMFfNBi741DVSit3H,0.00029,4,0.123,3.892,1,0.0394,125.952,4,https://api.spotify.com/v1/tracks/6a9vKVMFfNBi741DVSit3H,audio_features,spotify:track:6a9vKVMFfNBi741DVSit3H,0.674,Feel Good,Felix Jaehn,0,0,1,0,0,0
13,0.12,https://api.spotify.com/v1/audio-analysis/6ppDvLfqpNsoi1Gv10hr9F,0.694,226981,0.726,6ppDvLfqpNsoi1Gv10hr9F,0.00258,0,0.215,7.297,0,0.0322,105.968,4,https://api.spotify.com/v1/tracks/6ppDvLfqpNsoi1Gv10hr9F,audio_features,spotify:track:6ppDvLfqpNsoi1Gv10hr9F,0.451,Sunburn,DROELOE,0,0,1,0,0,0
14,0.301,https://api.spotify.com/v1/audio-analysis/7sZYebMNuAVtWQyZsXlkNd,0.608,179760,0.788,7sZYebMNuAVtWQyZsXlkNd,0.0,5,0.236,5.808,1,0.0512,102.972,4,https://api.spotify.com/v1/tracks/7sZYebMNuAVtWQyZsXlkNd,audio_features,spotify:track:7sZYebMNuAVtWQyZsXlkNd,0.49,Lonely Together - (feat. Rita Ora) Alan Walker Remix,Avicii,0,0,1,0,0,0
15,0.00455,https://api.spotify.com/v1/audio-analysis/0ZlJbNS7AU7FUSRF4pl7Sk,0.577,237053,0.507,0ZlJbNS7AU7FUSRF4pl7Sk,0.0,10,0.149,7.027,0,0.0366,127.931,4,https://api.spotify.com/v1/tracks/0ZlJbNS7AU7FUSRF4pl7Sk,audio_features,spotify:track:0ZlJbNS7AU7FUSRF4pl7Sk,0.245,Break Me Down,Steve Angello,0,0,1,0,0,0
16,0.0358,https://api.spotify.com/v1/audio-analysis/5Nu5Uyoauauy9LFePYL1Z3,0.612,228155,0.628,5Nu5Uyoauauy9LFePYL1Z3,0.00898,2,0.193,6.754,1,0.0752,125.043,4,https://api.spotify.com/v1/tracks/5Nu5Uyoauauy9LFePYL1Z3,audio_features,spotify:track:5Nu5Uyoauauy9LFePYL1Z3,0.434,Late Night,ODESZA,0,0,1,0,0,0
17,0.258,https://api.spotify.com/v1/audio-analysis/2Z8S3qGTjLtGNsdU0xiF1B,0.639,223107,0.77,2Z8S3qGTjLtGNsdU0xiF1B,6.44e-06,1,0.202,5.924,0,0.173,120.97,4,https://api.spotify.com/v1/tracks/2Z8S3qGTjLtGNsdU0xiF1B,audio_features,spotify:track:2Z8S3qGTjLtGNsdU0xiF1B,0.301,Silence - SUMR CAMP Remix,Marshmello,0,0,1,0,0,0
18,0.022,https://api.spotify.com/v1/audio-analysis/4vbUuEpY4Uxi1gA8WpEHr5,0.765,217008,0.872,4vbUuEpY4Uxi1gA8WpEHr5,0.916,4,0.18,5.521,1,0.0688,124.005,4,https://api.spotify.com/v1/tracks/4vbUuEpY4Uxi1gA8WpEHr5,audio_features,spotify:track:4vbUuEpY4Uxi1gA8WpEHr5,0.352,Control,Toby Green,0,0,1,0,0,0
19,0.000351,https://api.spotify.com/v1/audio-analysis/6jKbDMEDQgctaEyH3tktNP,0.801,212439,0.673,6jKbDMEDQgctaEyH3tktNP,0.0174,0,0.202,6.084,1,0.0363,123.023,4,https://api.spotify.com/v1/tracks/6jKbDMEDQgctaEyH3tktNP,audio_features,spotify:track:6jKbDMEDQgctaEyH3tktNP,0.336,Casual - Felon Remix,Alex Adair,0,0,1,0,0,0
20,0.0376,https://api.spotify.com/v1/audio-analysis/57apmXhSxkAlUoq2pZNaSN,0.78,219750,0.722,57apmXhSxkAlUoq2pZNaSN,5.51e-05,0,0.097,4.873,0,0.0453,120.026,4,https://api.spotify.com/v1/tracks/57apmXhSxkAlUoq2pZNaSN,audio_features,spotify:track:57apmXhSxkAlUoq2pZNaSN,0.674,Almost Home,Sultan + Shepard ,0,0,1,0,0,0
21,0.0214,https://api.spotify.com/v1/audio-analysis/2DGa7iaidT5s0qnINlwMjJ,0.654,193788,0.711,2DGa7iaidT5s0qnINlwMjJ,0.00191,1,0.0903,7.438,0,0.0383,127.957,4,https://api.spotify.com/v1/tracks/2DGa7iaidT5s0qnINlwMjJ,audio_features,spotify:track:2DGa7iaidT5s0qnINlwMjJ,0.198,The Spectre,Alan Walker,0,0,1,0,0,0
22,0.229,https://api.spotify.com/v1/audio-analysis/47165S9Ppynsd9rIzVG4uS,0.596,231383,0.731,47165S9Ppynsd9rIzVG4uS,0.0,2,0.236,4.705,1,0.042,104.921,4,https://api.spotify.com/v1/tracks/47165S9Ppynsd9rIzVG4uS,audio_features,spotify:track:47165S9Ppynsd9rIzVG4uS,0.369,Nobody Compares To You,Gryffin,0,0,1,0,0,0
23,0.00564,https://api.spotify.com/v1/audio-analysis/4BR0FfdWKZdRySk2MfVYxg,0.907,169356,0.882,4BR0FfdWKZdRySk2MfVYxg,0.00247,7,0.3,3.517,1,0.268,120.021,4,https://api.spotify.com/v1/tracks/4BR0FfdWKZdRySk2MfVYxg,audio_features,spotify:track:4BR0FfdWKZdRySk2MfVYxg,0.803,Coco Puffs (Feat. u.n.i),Black Caviar,0,0,1,0,0,0
24,0.0435,https://api.spotify.com/v1/audio-analysis/5Xc74Dn1ZKH6H8XaVGOHXG,0.741,185846,0.893,5Xc74Dn1ZKH6H8XaVGOHXG,3.19e-05,0,0.0371,2.549,0,0.0384,122.056,4,https://api.spotify.com/v1/tracks/5Xc74Dn1ZKH6H8XaVGOHXG,audio_features,spotify:track:5Xc74Dn1ZKH6H8XaVGOHXG,0.733,On My Mind,Disciples,0,0,1,0,0,0
25,0.00783,https://api.spotify.com/v1/audio-analysis/0lRT8XTHz2t8WVCCD2V3dt,0.716,267366,0.968,0lRT8XTHz2t8WVCCD2V3dt,0.376,5,0.249,6.417,0,0.152,123.019,4,https://api.spotify.com/v1/tracks/0lRT8XTHz2t8WVCCD2V3dt,audio_features,spotify:track:0lRT8XTHz2t8WVCCD2V3dt,0.198,More Than You Know - Marcus Schössow Remix,Axwell /\ Ingrosso,0,0,1,0,0,0
26,0.00452,https://api.spotify.com/v1/audio-analysis/4J93qINqrEkZ5J1GDDqJd0,0.759,211320,0.95,4J93qINqrEkZ5J1GDDqJd0,0.00122,9,0.333,4.202,0,0.0446,125.013,4,https://api.spotify.com/v1/tracks/4J93qINqrEkZ5J1GDDqJd0,audio_features,spotify:track:4J93qINqrEkZ5J1GDDqJd0,0.59,I Need A Painkiller - Armand Van Helden Vs. Butter Rush,Armand Van Helden,0,0,1,0,0,0
27,0.287,https://api.spotify.com/v1/audio-analysis/6kjQysvjECur5GYJ0e9Uo5,0.683,188141,0.61,6kjQysvjECur5GYJ0e9Uo5,2.71e-06,7,0.166,7.093,0,0.0485,114.909,4,https://api.spotify.com/v1/tracks/6kjQysvjECur5GYJ0e9Uo5,audio_features,spotify:track:6kjQysvjECur5GYJ0e9Uo5,0.418,Obvious,Eden Prince,0,0,1,0,0,0
28,0.0529,https://api.spotify.com/v1/audio-analysis/0cQdRncPu2fkaVc6lT0fCY,0.664,204375,0.941,0cQdRncPu2fkaVc6lT0fCY,6.24e-05,11,0.0639,3.714,0,0.0538,128.017,4,https://api.spotify.com/v1/tracks/0cQdRncPu2fkaVc6lT0fCY,audio_features,spotify:track:0cQdRncPu2fkaVc6lT0fCY,0.588,All My Love (feat. Conor Maynard) - Sagan Remix,Cash Cash,0,0,1,0,0,0
29,0.151,https://api.spotify.com/v1/audio-analysis/3aLSrx8qhssXrh5yjB6oy9,0.775,170323,0.722,3aLSrx8qhssXrh5yjB6oy9,0.000724,1,0.058,3.502,1,0.0463,124.037,4,https://api.spotify.com/v1/tracks/3aLSrx8qhssXrh5yjB6oy9,audio_features,spotify:track:3aLSrx8qhssXrh5yjB6oy9,0.649,All Stars,Martin Solveig,0,0,1,0,0,0
30,0.0123,https://api.spotify.com/v1/audio-analysis/1wdcCXAOwIu8JotxdVRV82,0.64,228280,0.636,1wdcCXAOwIu8JotxdVRV82,0.0,0,0.0818,6.718,1,0.0277,108.017,4,https://api.spotify.com/v1/tracks/1wdcCXAOwIu8JotxdVRV82,audio_features,spotify:track:1wdcCXAOwIu8JotxdVRV82,0.24,Permanent,Kygo,0,0,1,0,0,0
31,0.0192,https://api.spotify.com/v1/audio-analysis/5tgCd0DfOCivJQoe7q3fj8,0.376,164800,0.96,5tgCd0DfOCivJQoe7q3fj8,0.336,2,0.218,4.745,1,0.127,149.919,4,https://api.spotify.com/v1/tracks/5tgCd0DfOCivJQoe7q3fj8,audio_features,spotify:track:5tgCd0DfOCivJQoe7q3fj8,0.406,Boom - Snavs Remix,Tiësto,0,0,1,0,0,0
32,0.0796,https://api.spotify.com/v1/audio-analysis/0fQ9O8i6Hw2VFMW7i1Tgav,0.56,221538,0.66,0fQ9O8i6Hw2VFMW7i1Tgav,0.00925,4,0.0989,6.264,0,0.0406,103.974,4,https://api.spotify.com/v1/tracks/0fQ9O8i6Hw2VFMW7i1Tgav,audio_features,spotify:track:0fQ9O8i6Hw2VFMW7i1Tgav,0.367,YOUTH - Gryffin Remix,Troye Sivan,0,0,1,0,0,0
33,0.00363,https://api.spotify.com/v1/audio-analysis/0JshnWfAOhnJiob29TL7XO,0.764,181663,0.673,0JshnWfAOhnJiob29TL7XO,0.0119,7,0.211,7.844,1,0.0386,121.014,4,https://api.spotify.com/v1/tracks/0JshnWfAOhnJiob29TL7XO,audio_features,spotify:track:0JshnWfAOhnJiob29TL7XO,0.41,You Might Be (feat. Lils) - GoldFish Remix,Autograf,0,0,1,0,0,0
34,0.00875,https://api.spotify.com/v1/audio-analysis/2VYJbJpcMciVAE6FcfZnOp,0.588,191250,0.935,2VYJbJpcMciVAE6FcfZnOp,0.00117,11,0.337,4.13,0,0.0481,126.013,4,https://api.spotify.com/v1/tracks/2VYJbJpcMciVAE6FcfZnOp,audio_features,spotify:track:2VYJbJpcMciVAE6FcfZnOp,0.27,Melody (Tip Of My Tongue),Mike Williams,0,0,1,0,0,0
35,0.0302,https://api.spotify.com/v1/audio-analysis/2oL0HIuo0cxIycDtJWbpuN,0.464,184556,0.637,2oL0HIuo0cxIycDtJWbpuN,3.37e-05,2,0.0876,4.37,1,0.0694,186.1,4,https://api.spotify.com/v1/tracks/2oL0HIuo0cxIycDtJWbpuN,audio_features,spotify:track:2oL0HIuo0cxIycDtJWbpuN,0.281,Where'd U Go,Illenium,0,0,1,0,0,0
36,0.0416,https://api.spotify.com/v1/audio-analysis/3h4HDzL7ha4eYalx9Eknyj,0.749,210995,0.755,3h4HDzL7ha4eYalx9Eknyj,0.00268,0,0.0835,7.5,0,0.0561,122.023,4,https://api.spotify.com/v1/tracks/3h4HDzL7ha4eYalx9Eknyj,audio_features,spotify:track:3h4HDzL7ha4eYalx9Eknyj,0.313,Wohin willst du,Gestört aber GeiL,0,0,1,0,0,0
37,0.0116,https://api.spotify.com/v1/audio-analysis/5YniwzzHTegElEIzAZvj0x,0.539,175238,0.972,5YniwzzHTegElEIzAZvj0x,0.000143,7,0.395,3.731,0,0.329,126.079,4,https://api.spotify.com/v1/tracks/5YniwzzHTegElEIzAZvj0x,audio_features,spotify:track:5YniwzzHTegElEIzAZvj0x,0.487,How Deep Is Your Love,Dankann,0,0,1,0,0,0
38,0.0472,https://api.spotify.com/v1/audio-analysis/0pjeNQwXZ1uzrsyIC2SPCu,0.647,265590,0.879,0pjeNQwXZ1uzrsyIC2SPCu,6.1e-05,11,0.345,3.415,0,0.0752,127.977,4,https://api.spotify.com/v1/tracks/0pjeNQwXZ1uzrsyIC2SPCu,audio_features,spotify:track:0pjeNQwXZ1uzrsyIC2SPCu,0.254,Feel Good (feat. Daya) - Crankdat Remix,Gryffin,0,0,1,0,0,0
39,0.179,https://api.spotify.com/v1/audio-analysis/59wlTaYOL5tDUgXnbBQ3my,0.515,234244,0.663,59wlTaYOL5tDUgXnbBQ3my,0.668,7,0.494,7.896,0,0.0328,120.024,4,https://api.spotify.com/v1/tracks/59wlTaYOL5tDUgXnbBQ3my,audio_features,spotify:track:59wlTaYOL5tDUgXnbBQ3my,0.0756,A Moment Apart,ODESZA,0,0,1,0,0,0
40,0.00135,https://api.spotify.com/v1/audio-analysis/6RH49kOurGNl02pT2iKOOp,0.576,179212,0.733,6RH49kOurGNl02pT2iKOOp,0.000215,7,0.107,5.278,0,0.0288,150.12,4,https://api.spotify.com/v1/tracks/6RH49kOurGNl02pT2iKOOp,audio_features,spotify:track:6RH49kOurGNl02pT2iKOOp,0.551,We Did It,AREA21,0,0,1,0,0,0
41,0.116,https://api.spotify.com/v1/audio-analysis/1nttRCHJ5kjtANu06AjiKu,0.627,206304,0.613,1nttRCHJ5kjtANu06AjiKu,0.0,7,0.113,5.95,0,0.0755,105.002,4,https://api.spotify.com/v1/tracks/1nttRCHJ5kjtANu06AjiKu,audio_features,spotify:track:1nttRCHJ5kjtANu06AjiKu,0.571,Fight Back with Love Tonight,Kush Kush,0,0,1,0,0,0
42,0.00902,https://api.spotify.com/v1/audio-analysis/1WlMjyGrxWEFAeNAxPrGdk,0.575,201231,0.92,1WlMjyGrxWEFAeNAxPrGdk,0.00187,11,0.158,4.183,0,0.0835,129.979,4,https://api.spotify.com/v1/tracks/1WlMjyGrxWEFAeNAxPrGdk,audio_features,spotify:track:1WlMjyGrxWEFAeNAxPrGdk,0.103,Missing - Andrew Rayel & Mark Sixma Remix,Mark Sixma,0,0,1,0,0,0
43,0.105,https://api.spotify.com/v1/audio-analysis/6LGabqtvan3SGYcL4guT0o,0.616,269493,0.895,6LGabqtvan3SGYcL4guT0o,0.064,7,0.36,4.563,1,0.0318,114.984,4,https://api.spotify.com/v1/tracks/6LGabqtvan3SGYcL4guT0o,audio_features,spotify:track:6LGabqtvan3SGYcL4guT0o,0.353,Talking Body - Gryffin Remix,Tove Lo,0,0,1,0,0,0
44,0.00992,https://api.spotify.com/v1/audio-analysis/3jGxtOVuDCYgOlwZqMmzHB,0.654,276563,0.89,3jGxtOVuDCYgOlwZqMmzHB,0.162,10,0.163,4.689,0,0.0371,128.034,4,https://api.spotify.com/v1/tracks/3jGxtOVuDCYgOlwZqMmzHB,audio_features,spotify:track:3jGxtOVuDCYgOlwZqMmzHB,0.198,Twilight vs Breathe,Adam K,0,0,1,0,0,0
45,0.00925,https://api.spotify.com/v1/audio-analysis/4DWSl33tt6k4H4Unj7YWs5,0.666,180000,0.541,4DWSl33tt6k4H4Unj7YWs5,0.00567,0,0.16,9.414,1,0.0409,119.041,4,https://api.spotify.com/v1/tracks/4DWSl33tt6k4H4Unj7YWs5,audio_features,spotify:track:4DWSl33tt6k4H4Unj7YWs5,0.264,Pumped Up - Ryan Riback Remix,Klingande,0,0,1,0,0,0
46,0.00609,https://api.spotify.com/v1/audio-analysis/362ztCz6OiktaJgYubFi6x,0.421,179480,0.757,362ztCz6OiktaJgYubFi6x,0.00192,11,0.212,6.096,1,0.0388,121.797,4,https://api.spotify.com/v1/tracks/362ztCz6OiktaJgYubFi6x,audio_features,spotify:track:362ztCz6OiktaJgYubFi6x,0.592,Heading Home - Nick Talos Remix,Gryffin,0,0,1,0,0,0
47,0.279,https://api.spotify.com/v1/audio-analysis/3AzvNvE3xpgelqmE5MRnbI,0.603,209660,0.744,3AzvNvE3xpgelqmE5MRnbI,4.87e-06,0,0.106,5.724,1,0.0458,101.991,4,https://api.spotify.com/v1/tracks/3AzvNvE3xpgelqmE5MRnbI,audio_features,spotify:track:3AzvNvE3xpgelqmE5MRnbI,0.605,Take Her Place (feat. A R I Z O N A),Don Diablo,0,0,1,0,0,0
48,0.0133,https://api.spotify.com/v1/audio-analysis/1nT766BMENlmSrlH0O7DEN,0.852,202621,0.956,1nT766BMENlmSrlH0O7DEN,0.399,4,0.773,3.087,1,0.0807,124.009,4,https://api.spotify.com/v1/tracks/1nT766BMENlmSrlH0O7DEN,audio_features,spotify:track:1nT766BMENlmSrlH0O7DEN,0.887,"Get High, Live Life",Platinum Doug,0,0,1,0,0,0
49,0.000638,https://api.spotify.com/v1/audio-analysis/67790iai5wWhEEc4RqV03Y,0.603,149067,0.945,67790iai5wWhEEc4RqV03Y,0.000737,1,0.0816,2.568,1,0.0905,126.006,4,https://api.spotify.com/v1/tracks/67790iai5wWhEEc4RqV03Y,audio_features,spotify:track:67790iai5wWhEEc4RqV03Y,0.491,#BringBackTheGroove,Norman Doray,0,0,1,0,0,0
50,0.00761,https://api.spotify.com/v1/audio-analysis/3lmebIvU89RA5336bjBIaQ,0.764,214154,0.909,3lmebIvU89RA5336bjBIaQ,7.38e-06,6,0.229,4.353,0,0.234,129.967,4,https://api.spotify.com/v1/tracks/3lmebIvU89RA5336bjBIaQ,audio_features,spotify:track:3lmebIvU89RA5336bjBIaQ,0.623,Light My Body Up (feat. Nicki Minaj & Lil Wayne) - Tujamo Remix,David Guetta,0,0,1,0,0,0
51,0.00524,https://api.spotify.com/v1/audio-analysis/3QIfYh7MDJIOlqCECNRIaU,0.555,266667,0.927,3QIfYh7MDJIOlqCECNRIaU,0.895,3,0.147,5.55,0,0.0318,126.003,4,https://api.spotify.com/v1/tracks/3QIfYh7MDJIOlqCECNRIaU,audio_features,spotify:track:3QIfYh7MDJIOlqCECNRIaU,0.0318,Shadowing,Tinlicker,0,0,1,0,0,0
52,0.391,https://api.spotify.com/v1/audio-analysis/5YtS0hAq1MQLjypNTzXPfC,0.63,192969,0.613,5YtS0hAq1MQLjypNTzXPfC,0.0,9,0.0689,6.078,1,0.0281,100.985,4,https://api.spotify.com/v1/tracks/5YtS0hAq1MQLjypNTzXPfC,audio_features,spotify:track:5YtS0hAq1MQLjypNTzXPfC,0.306,Supposed To Be,Arty,0,0,1,0,0,0
53,0.187,https://api.spotify.com/v1/audio-analysis/6jNjxmltE2Q7DVmqRwe6QQ,0.785,189480,0.815,6jNjxmltE2Q7DVmqRwe6QQ,0.00029,1,0.218,4.191,0,0.127,125.022,4,https://api.spotify.com/v1/tracks/6jNjxmltE2Q7DVmqRwe6QQ,audio_features,spotify:track:6jNjxmltE2Q7DVmqRwe6QQ,0.421,Gold Digger,Croatia Squad,0,0,1,0,0,0
54,0.0233,https://api.spotify.com/v1/audio-analysis/2I7G4jUnwkLYwf0hugXU6O,0.565,282896,0.848,2I7G4jUnwkLYwf0hugXU6O,0.0161,2,0.0885,5.841,1,0.0423,117.998,4,https://api.spotify.com/v1/tracks/2I7G4jUnwkLYwf0hugXU6O,audio_features,spotify:track:2I7G4jUnwkLYwf0hugXU6O,0.29,King - Gryffin Remix,Years & Years,0,0,1,0,0,0
55,0.000107,https://api.spotify.com/v1/audio-analysis/5ZpMNDz8tpOjquZtg5vpTa,0.432,169221,0.949,5ZpMNDz8tpOjquZtg5vpTa,0.864,6,0.0684,4.375,0,0.0767,74.965,4,https://api.spotify.com/v1/tracks/5ZpMNDz8tpOjquZtg5vpTa,audio_features,spotify:track:5ZpMNDz8tpOjquZtg5vpTa,0.111,Lonely Street - BARILAN Remix,Snavs,0,0,1,0,0,0
56,0.0142,https://api.spotify.com/v1/audio-analysis/13m0jmKrEnKUpPy0eyTyeo,0.599,159338,0.83,13m0jmKrEnKUpPy0eyTyeo,0.000154,0,0.0627,6.5,1,0.0449,122.006,4,https://api.spotify.com/v1/tracks/13m0jmKrEnKUpPy0eyTyeo,audio_features,spotify:track:13m0jmKrEnKUpPy0eyTyeo,0.159,Sunrise Riot,Ravell,0,0,1,0,0,0
57,0.101,https://api.spotify.com/v1/audio-analysis/6YzvFfzQNxAUZWYjDOHo6H,0.81,140698,0.885,6YzvFfzQNxAUZWYjDOHo6H,0.0,5,0.268,4.583,0,0.108,122.985,4,https://api.spotify.com/v1/tracks/6YzvFfzQNxAUZWYjDOHo6H,audio_features,spotify:track:6YzvFfzQNxAUZWYjDOHo6H,0.447,More Than Friends (feat. Kelli-Leigh),James Hype,0,0,1,0,0,0
58,0.0157,https://api.spotify.com/v1/audio-analysis/3kr2fSF738aF0DRDYZDx78,0.543,180356,0.939,3kr2fSF738aF0DRDYZDx78,0.000311,1,0.0818,3.936,0,0.103,120.076,4,https://api.spotify.com/v1/tracks/3kr2fSF738aF0DRDYZDx78,audio_features,spotify:track:3kr2fSF738aF0DRDYZDx78,0.37,Message In A Bottle,Manuel Costa,0,0,1,0,0,0
0,0.0238,https://api.spotify.com/v1/audio-analysis/3lW5U8Ls8JKhhjmY88Nxeb,0.624,191429,0.847,3lW5U8Ls8JKhhjmY88Nxeb,0.902,11,0.0674,5.462,0,0.034,125.997,4,https://api.spotify.com/v1/tracks/3lW5U8Ls8JKhhjmY88Nxeb,audio_features,spotify:track:3lW5U8Ls8JKhhjmY88Nxeb,0.179,Let's Go,Lucas & Steve,0,0,1,0,0,0
1,0.00435,https://api.spotify.com/v1/audio-analysis/0dbQ4h3cs8QE5fOPMYdDrX,0.792,159560,0.688,0dbQ4h3cs8QE5fOPMYdDrX,0.00477,0,0.0972,4.008,1,0.0386,124.987,4,https://api.spotify.com/v1/tracks/0dbQ4h3cs8QE5fOPMYdDrX,audio_features,spotify:track:0dbQ4h3cs8QE5fOPMYdDrX,0.502,Intoxicated - Radio Edit,Martin Solveig,0,0,1,0,0,0
2,0.0375,https://api.spotify.com/v1/audio-analysis/40MkEbKzuSW9ET6HBngqnK,0.747,166138,0.877,40MkEbKzuSW9ET6HBngqnK,0.000833,9,0.233,3.782,0,0.0664,107.991,4,https://api.spotify.com/v1/tracks/40MkEbKzuSW9ET6HBngqnK,audio_features,spotify:track:40MkEbKzuSW9ET6HBngqnK,0.752,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,0,0,1,0,0,0
3,0.00109,https://api.spotify.com/v1/audio-analysis/3oAytteuxfs1LZovbHk4uJ,0.748,195960,0.951,3oAytteuxfs1LZovbHk4uJ,0.185,9,0.359,4.579,0,0.0409,125.018,4,https://api.spotify.com/v1/tracks/3oAytteuxfs1LZovbHk4uJ,audio_features,spotify:track:3oAytteuxfs1LZovbHk4uJ,0.569,I Need A Painkiller - Armand Van Helden Vs. Butter Rush,Armand Van Helden,0,0,1,0,0,0
4,0.0115,https://api.spotify.com/v1/audio-analysis/1w8vh6tGExWiPJv49U7Zd7,0.864,140973,0.733,1w8vh6tGExWiPJv49U7Zd7,0.00289,1,0.0839,3.304,1,0.161,139.989,4,https://api.spotify.com/v1/tracks/1w8vh6tGExWiPJv49U7Zd7,audio_features,spotify:track:1w8vh6tGExWiPJv49U7Zd7,0.546,Mi Gente - 4B Remix,J Balvin,0,0,1,0,0,0
5,0.00224,https://api.spotify.com/v1/audio-analysis/7foafyqmJYUdhGBpIusueW,0.727,306227,0.85,7foafyqmJYUdhGBpIusueW,0.00843,4,0.412,4.991,0,0.0425,121.973,4,https://api.spotify.com/v1/tracks/7foafyqmJYUdhGBpIusueW,audio_features,spotify:track:7foafyqmJYUdhGBpIusueW,0.28,How Deep Is Your Love - Chris Lake Remix,Calvin Harris,0,0,1,0,0,0
6,0.0074,https://api.spotify.com/v1/audio-analysis/6Gw2dHX6FsQcIuiWxe0vWk,0.652,195000,0.951,6Gw2dHX6FsQcIuiWxe0vWk,0.133,9,0.0617,3.083,0,0.0556,128.061,4,https://api.spotify.com/v1/tracks/6Gw2dHX6FsQcIuiWxe0vWk,audio_features,spotify:track:6Gw2dHX6FsQcIuiWxe0vWk,0.37,Boomerang,Brooks,0,0,1,0,0,0
7,0.386,https://api.spotify.com/v1/audio-analysis/2ZXocYxONZHwRMMv4AmlOG,0.755,196284,0.874,2ZXocYxONZHwRMMv4AmlOG,0.00378,3,0.0334,3.73,0,0.0489,119.97,4,https://api.spotify.com/v1/tracks/2ZXocYxONZHwRMMv4AmlOG,audio_features,spotify:track:2ZXocYxONZHwRMMv4AmlOG,0.578,Get Lost,Paul Damixie,0,0,1,0,0,0
8,0.107,https://api.spotify.com/v1/audio-analysis/5o04dkaIX0dkryvBXngHaS,0.768,197073,0.886,5o04dkaIX0dkryvBXngHaS,0.000222,11,0.121,2.738,0,0.152,123.052,4,https://api.spotify.com/v1/tracks/5o04dkaIX0dkryvBXngHaS,audio_features,spotify:track:5o04dkaIX0dkryvBXngHaS,0.58,Hit The Road Jack,Throttle,0,0,1,0,0,0
9,0.0079,https://api.spotify.com/v1/audio-analysis/57p8CBvPOxrvyCbn6ttl5r,0.653,234286,0.91,57p8CBvPOxrvyCbn6ttl5r,0.0,10,0.318,3.36,1,0.0566,126.047,4,https://api.spotify.com/v1/tracks/57p8CBvPOxrvyCbn6ttl5r,audio_features,spotify:track:57p8CBvPOxrvyCbn6ttl5r,0.0921,Would You Ever,Skrillex,0,0,1,0,0,0
10,0.0259,https://api.spotify.com/v1/audio-analysis/6Uq65N2DJzKwBj8QBcJ5Xu,0.668,220722,0.773,6Uq65N2DJzKwBj8QBcJ5Xu,1.64e-05,1,0.157,6.182,1,0.116,123.975,4,https://api.spotify.com/v1/tracks/6Uq65N2DJzKwBj8QBcJ5Xu,audio_features,spotify:track:6Uq65N2DJzKwBj8QBcJ5Xu,0.563,Unforgettable - Tiësto vs. Dzeko AFTR:HRS Remix,French Montana,0,0,1,0,0,0
11,0.0153,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,0.564,214912,0.811,6PUIzlqotEmPuBfjbwYWOB,8.72e-06,1,0.125,5.734,0,0.0513,126.007,4,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,audio_features,spotify:track:6PUIzlqotEmPuBfjbwYWOB,0.114,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix / Radio Edit,Lana Del Rey,0,0,1,0,0,0
