,Unnamed: 0,Unnamed: 0.1,0,song_title,artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,rock,rap,eletronica,funk,sertanejo,metal,vaporwave,samba,classica,pop,mpb,punk,reggae,jazz,blues
234,234,54,,"Symphony No. 5 in E Minor, Op. 64: IV. Andante maestoso - Allegro vivace",Pyotr Ilyich Tchaikovsky,0.959,https://api.spotify.com/v1/audio-analysis/53h5t5KGtYjJ4DXh08JkDy,0.279,681773.0,0.302,53h5t5KGtYjJ4DXh08JkDy,0.898,4.0,0.114,-15.505999999999998,0.0,0.0396,139.347,4.0,https://api.spotify.com/v1/tracks/53h5t5KGtYjJ4DXh08JkDy,audio_features,spotify:track:53h5t5KGtYjJ4DXh08JkDy,0.16699999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
235,235,55,,Round O ZT684 (from Abdelazer),Henry Purcell,0.878,https://api.spotify.com/v1/audio-analysis/6QQSpX2v3qzrIYmmXAtEXA,0.292,109587.0,0.202,6QQSpX2v3qzrIYmmXAtEXA,0.0645,0.0,0.055,-22.054,0.0,0.0328,97.508,3.0,https://api.spotify.com/v1/tracks/6QQSpX2v3qzrIYmmXAtEXA,audio_features,spotify:track:6QQSpX2v3qzrIYmmXAtEXA,0.501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
236,236,56,,"Symphony No. 92 in G Major, Hob. I:92 - ""Oxford Symphony"": I. Adagio - Allegro spiritoso",Franz Joseph Haydn,0.931,https://api.spotify.com/v1/audio-analysis/5pTENYZufDGAWBRvLXNDzX,0.416,479682.0,0.0509,5pTENYZufDGAWBRvLXNDzX,0.0778,7.0,0.0691,-22.124,1.0,0.0478,126.779,3.0,https://api.spotify.com/v1/tracks/5pTENYZufDGAWBRvLXNDzX,audio_features,spotify:track:5pTENYZufDGAWBRvLXNDzX,0.353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
237,237,57,,"Violin Sonata in A Major, FWV 8: Allegretto poco mosso",César Franck,0.958,https://api.spotify.com/v1/audio-analysis/0xX7kREWmOGBWzYNcpZwRN,0.25,364093.0,0.135,0xX7kREWmOGBWzYNcpZwRN,0.0349,9.0,0.0477,-18.615,1.0,0.0488,94.404,4.0,https://api.spotify.com/v1/tracks/0xX7kREWmOGBWzYNcpZwRN,audio_features,spotify:track:0xX7kREWmOGBWzYNcpZwRN,0.179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
238,238,58,,Harmonium (for large orchestra and chorus): Part 1 - Negative Love,John Adams,0.974,https://api.spotify.com/v1/audio-analysis/5v6wyZxcFDWtaA4hJxhu3p,0.219,637533.0,0.0937,5v6wyZxcFDWtaA4hJxhu3p,0.897,4.0,0.278,-25.246,0.0,0.0434,124.612,4.0,https://api.spotify.com/v1/tracks/5v6wyZxcFDWtaA4hJxhu3p,audio_features,spotify:track:5v6wyZxcFDWtaA4hJxhu3p,0.0347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
239,239,59,,Symphony No. 9 in D Major: IV. Adagio - Sehr langsam und noch zuruckhaltend,Gustav Mahler,0.805,https://api.spotify.com/v1/audio-analysis/3Y6q6vW47diIZ53utWNqck,0.13699999999999998,1619947.0,0.0292,3Y6q6vW47diIZ53utWNqck,0.298,1.0,0.0651,-25.755,1.0,0.0425,81.113,3.0,https://api.spotify.com/v1/tracks/3Y6q6vW47diIZ53utWNqck,audio_features,spotify:track:3Y6q6vW47diIZ53utWNqck,0.0309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240,240,60,,"Verklärte Nacht, op 4; String Sextett for 2 Violins, 2 Violas and 2 Celli",Arnold Schoenberg,0.965,https://api.spotify.com/v1/audio-analysis/4tTihOTrCBZrbnf4pQuTq7,0.168,1630187.0,0.14400000000000002,4tTihOTrCBZrbnf4pQuTq7,0.767,4.0,0.101,-18.636,0.0,0.0422,87.98299999999998,3.0,https://api.spotify.com/v1/tracks/4tTihOTrCBZrbnf4pQuTq7,audio_features,spotify:track:4tTihOTrCBZrbnf4pQuTq7,0.0357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,241,61,,"Lieutenant Kijé, Op. 60: II. Romance",Sergei Prokofiev,0.943,https://api.spotify.com/v1/audio-analysis/0aEVxlKZ2Vk6Bt5UjZC98B,0.187,271440.0,0.0169,0aEVxlKZ2Vk6Bt5UjZC98B,0.8909999999999999,8.0,0.101,-30.742,1.0,0.0359,103.833,4.0,https://api.spotify.com/v1/tracks/0aEVxlKZ2Vk6Bt5UjZC98B,audio_features,spotify:track:0aEVxlKZ2Vk6Bt5UjZC98B,0.0843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
242,242,62,,"Shostakovich: Piano Quintet in G Minor, Op. 57: I. Prelude (Lento)",Dmitri Shostakovich,0.954,https://api.spotify.com/v1/audio-analysis/6XckdUVActJ5UOsPSLtjPv,0.24,265453.0,0.275,6XckdUVActJ5UOsPSLtjPv,0.16399999999999998,5.0,0.0839,-14.968,0.0,0.0398,88.166,4.0,https://api.spotify.com/v1/tracks/6XckdUVActJ5UOsPSLtjPv,audio_features,spotify:track:6XckdUVActJ5UOsPSLtjPv,0.196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
243,243,63,,"Cello Concerto In B Minor, Op.104, B. 191: 1. Allegro",Antonín Dvořák,0.961,https://api.spotify.com/v1/audio-analysis/4WhWxSgIGEs69HwSjGYM1q,0.236,941987.0,0.14300000000000002,4WhWxSgIGEs69HwSjGYM1q,0.7020000000000001,2.0,0.227,-20.026,1.0,0.044,115.055,4.0,https://api.spotify.com/v1/tracks/4WhWxSgIGEs69HwSjGYM1q,audio_features,spotify:track:4WhWxSgIGEs69HwSjGYM1q,0.0594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244,244,64,,"Messiah, HWV 56, Pt. 1: For unto us a child is born - Part I",George Frideric Handel,0.903,https://api.spotify.com/v1/audio-analysis/3462hQTzF5oHhoJfJJ5ULK,0.511,232680.0,0.25,3462hQTzF5oHhoJfJJ5ULK,0.00137,6.0,0.174,-16.066,1.0,0.0342,107.819,4.0,https://api.spotify.com/v1/tracks/3462hQTzF5oHhoJfJJ5ULK,audio_features,spotify:track:3462hQTzF5oHhoJfJJ5ULK,0.396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
245,245,65,,G-Song,Terry Riley,0.963,https://api.spotify.com/v1/audio-analysis/6OlJGc3LuGqklWmGR9klTz,0.308,586173.0,0.217,6OlJGc3LuGqklWmGR9klTz,0.858,7.0,0.334,-21.248,0.0,0.0429,108.887,3.0,https://api.spotify.com/v1/tracks/6OlJGc3LuGqklWmGR9klTz,audio_features,spotify:track:6OlJGc3LuGqklWmGR9klTz,0.443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
246,246,66,,"Nisi Dominus, RV 608: IV. Cum dederit",Antonio Vivaldi,0.978,https://api.spotify.com/v1/audio-analysis/1okQeekaBL7DzFxS0j1s7l,0.132,310253.0,0.0083,1okQeekaBL7DzFxS0j1s7l,0.00393,7.0,0.132,-30.221,0.0,0.0616,80.347,4.0,https://api.spotify.com/v1/tracks/1okQeekaBL7DzFxS0j1s7l,audio_features,spotify:track:1okQeekaBL7DzFxS0j1s7l,0.0391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
247,247,67,,"The Planets, Op.32/H.125: Jupiter, the Bringer of Jollity (Allegro giouoso)",Gustav Holst,0.947,https://api.spotify.com/v1/audio-analysis/44tnk3aAHP80y3taeGtyAD,0.322,479160.0,0.264,44tnk3aAHP80y3taeGtyAD,0.863,5.0,0.0928,-13.969,1.0,0.0388,132.463,4.0,https://api.spotify.com/v1/tracks/44tnk3aAHP80y3taeGtyAD,audio_features,spotify:track:44tnk3aAHP80y3taeGtyAD,0.17600000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
248,248,68,,"Antiphon, O quam mirabilis est",Hildegard von Bingen,0.991,https://api.spotify.com/v1/audio-analysis/00YwKTnP2LKlNPa8Pe1jz2,0.24,211708.0,0.0309,00YwKTnP2LKlNPa8Pe1jz2,0.0005200000000000001,9.0,0.0691,-27.569000000000006,1.0,0.0578,83.45700000000002,4.0,https://api.spotify.com/v1/tracks/00YwKTnP2LKlNPa8Pe1jz2,audio_features,spotify:track:00YwKTnP2LKlNPa8Pe1jz2,0.0395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
249,249,69,,Symphony No. 4,David Maslanka,0.901,https://api.spotify.com/v1/audio-analysis/0v3NskaDbGsXPycx4qQWth,0.166,1681307.0,0.0952,0v3NskaDbGsXPycx4qQWth,0.6679999999999999,0.0,0.0498,-23.083,1.0,0.0491,64.27600000000001,4.0,https://api.spotify.com/v1/tracks/0v3NskaDbGsXPycx4qQWth,audio_features,spotify:track:0v3NskaDbGsXPycx4qQWth,0.0388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250,250,70,,Meditation: Méditation from Thaïs,Jules Massenet,0.873,https://api.spotify.com/v1/audio-analysis/6Uk28Hs2MulezLxMrd1rBD,0.205,337253.0,0.0686,6Uk28Hs2MulezLxMrd1rBD,0.402,4.0,0.0909,-23.415,0.0,0.0462,90.779,1.0,https://api.spotify.com/v1/tracks/6Uk28Hs2MulezLxMrd1rBD,audio_features,spotify:track:6Uk28Hs2MulezLxMrd1rBD,0.0359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
251,251,71,,"Scheherezade, Op. 35: IV. The Festival of Bagdad, The Sea, The Ship Goes to Places on a Rock Surmounted by a Bronze Warrior",Nikolai Rimsky-Korsakov,0.915,https://api.spotify.com/v1/audio-analysis/2cmj3YBz0w78IW2fcvRImE,0.235,762040.0,0.282,2cmj3YBz0w78IW2fcvRImE,0.7090000000000001,0.0,0.2,-15.247,1.0,0.0523,89.45100000000002,4.0,https://api.spotify.com/v1/tracks/2cmj3YBz0w78IW2fcvRImE,audio_features,spotify:track:2cmj3YBz0w78IW2fcvRImE,0.103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
252,252,72,,"Orfeo ed Euridice, Wq. 30 - Arranged Sgambati / Act 2: Melodie dell'Orfeo",Christoph Willibald Gluck,0.989,https://api.spotify.com/v1/audio-analysis/41g83Usxjh9TRoxNGGqTTU,0.279,181547.0,0.00461,41g83Usxjh9TRoxNGGqTTU,0.982,2.0,0.0638,-36.886,0.0,0.0439,69.813,5.0,https://api.spotify.com/v1/tracks/41g83Usxjh9TRoxNGGqTTU,audio_features,spotify:track:41g83Usxjh9TRoxNGGqTTU,0.039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
253,253,73,,Missa Papae Marcelli: Kyrie,Giovanni Pierluigi da Palestrina,0.995,https://api.spotify.com/v1/audio-analysis/46JsxiI6tGMzipdW6CY40H,0.16399999999999998,270080.0,0.156,46JsxiI6tGMzipdW6CY40H,0.445,9.0,0.0915,-20.916,1.0,0.0423,136.43200000000002,3.0,https://api.spotify.com/v1/tracks/46JsxiI6tGMzipdW6CY40H,audio_features,spotify:track:46JsxiI6tGMzipdW6CY40H,0.0396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
254,254,74,,String Quartet No.2 in D: 3. Notturno,Alexander Borodin,0.92,https://api.spotify.com/v1/audio-analysis/6ILkT7M5vfKCN869KBlkZj,0.146,486500.0,0.0841,6ILkT7M5vfKCN869KBlkZj,0.495,9.0,0.0825,-22.412,1.0,0.0474,76.471,4.0,https://api.spotify.com/v1/tracks/6ILkT7M5vfKCN869KBlkZj,audio_features,spotify:track:6ILkT7M5vfKCN869KBlkZj,0.117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
255,255,75,,Concierto de Aranjuez for Guitar and Orchestra: 2. Adagio,Joaquín Rodrigo,0.919,https://api.spotify.com/v1/audio-analysis/0DvLcwb4v0rPmJ8S8R9thy,0.293,689560.0,0.0382,0DvLcwb4v0rPmJ8S8R9thy,0.915,11.0,0.097,-21.783,0.0,0.0413,110.257,3.0,https://api.spotify.com/v1/tracks/0DvLcwb4v0rPmJ8S8R9thy,audio_features,spotify:track:0DvLcwb4v0rPmJ8S8R9thy,0.0549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
256,256,76,,Barber: Adagio for Strings,Samuel Barber,0.974,https://api.spotify.com/v1/audio-analysis/1CSaCKPIp2yCIDL3t7Fyau,0.102,537427.0,0.0733,1CSaCKPIp2yCIDL3t7Fyau,0.8590000000000001,10.0,0.28,-24.133000000000006,0.0,0.0488,73.954,3.0,https://api.spotify.com/v1/tracks/1CSaCKPIp2yCIDL3t7Fyau,audio_features,spotify:track:1CSaCKPIp2yCIDL3t7Fyau,0.0308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257,257,77,,light moving,David Lang,0.952,https://api.spotify.com/v1/audio-analysis/1s8QldGAhEcobxBdtjUhPf,0.655,175347.0,0.103,1s8QldGAhEcobxBdtjUhPf,0.0,4.0,0.247,-30.665,0.0,0.0763,101.981,3.0,https://api.spotify.com/v1/tracks/1s8QldGAhEcobxBdtjUhPf,audio_features,spotify:track:1s8QldGAhEcobxBdtjUhPf,0.964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258,258,78,,"Violin Concerto No.1 in G minor, Op.26: 1. Vorspiel (Allegro moderato)",Max Bruch,0.866,https://api.spotify.com/v1/audio-analysis/3uLsZpdHrJsR9AjrrxMI66,0.154,473893.0,0.0952,3uLsZpdHrJsR9AjrrxMI66,0.539,3.0,0.0852,-21.534,1.0,0.044,72.495,4.0,https://api.spotify.com/v1/tracks/3uLsZpdHrJsR9AjrrxMI66,audio_features,spotify:track:3uLsZpdHrJsR9AjrrxMI66,0.0589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,259,79,,"Les Boréades, RCT 31, Acte IV, Scène IV: Entrée pour les Muses, les Zéphyres, les Saisons, les Heures et les Arts",Jean-Philippe Rameau,0.826,https://api.spotify.com/v1/audio-analysis/0XZ7UmLYItfySGHcAzj0cD,0.165,421707.0,0.139,0XZ7UmLYItfySGHcAzj0cD,0.191,1.0,0.158,-18.908,1.0,0.042,130.285,4.0,https://api.spotify.com/v1/tracks/0XZ7UmLYItfySGHcAzj0cD,audio_features,spotify:track:0XZ7UmLYItfySGHcAzj0cD,0.0394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
260,260,80,,"Concerto In G Major TWV 40:201, For 4 Violins Without Basso Continuo: 1. Largo e staccato",Georg Philipp Telemann,0.952,https://api.spotify.com/v1/audio-analysis/4MAXGAYV1VYA0YQKW3GcAS,0.314,131560.0,0.00627,4MAXGAYV1VYA0YQKW3GcAS,0.0671,6.0,0.0701,-24.406,1.0,0.047,109.756,4.0,https://api.spotify.com/v1/tracks/4MAXGAYV1VYA0YQKW3GcAS,audio_features,spotify:track:4MAXGAYV1VYA0YQKW3GcAS,0.326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
261,261,81,,The Heart Asks Pleasure First,Michael Nyman,0.984,https://api.spotify.com/v1/audio-analysis/7A7JKxTKfbyKBKXD5vDPAA,0.214,225187.0,0.134,7A7JKxTKfbyKBKXD5vDPAA,0.85,9.0,0.106,-25.264,0.0,0.0386,136.645,4.0,https://api.spotify.com/v1/tracks/7A7JKxTKfbyKBKXD5vDPAA,audio_features,spotify:track:7A7JKxTKfbyKBKXD5vDPAA,0.219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
262,262,82,,"Piano Concerto in A Minor, Op.16: I. Allegro molto moderato",Edvard Grieg,0.975,https://api.spotify.com/v1/audio-analysis/2Z4aQJh0kesRMookvtfR4y,0.303,820853.0,0.119,2Z4aQJh0kesRMookvtfR4y,0.88,9.0,0.112,-18.055,0.0,0.0386,94.868,4.0,https://api.spotify.com/v1/tracks/2Z4aQJh0kesRMookvtfR4y,audio_features,spotify:track:2Z4aQJh0kesRMookvtfR4y,0.038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263,263,83,,"Étude in D-sharp minor, Op. 8, No. 12",Alexander Scriabin,0.967,https://api.spotify.com/v1/audio-analysis/4F6FDCjqiJMXIPkKViujK6,0.251,127080.0,0.304,4F6FDCjqiJMXIPkKViujK6,0.8959999999999999,1.0,0.105,-16.227999999999998,0.0,0.0352,166.953,4.0,https://api.spotify.com/v1/tracks/4F6FDCjqiJMXIPkKViujK6,audio_features,spotify:track:4F6FDCjqiJMXIPkKViujK6,0.439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
264,264,84,,"Symphony No. 1 in D major, Wq. 183/1: Symphony No. 1 in D major, Wq. 183/1: I. Allegro di molto",Carl Philipp Emanuel Bach,0.912,https://api.spotify.com/v1/audio-analysis/7125Z776uNesKF0pNYU3lU,0.292,377200.0,0.16399999999999998,7125Z776uNesKF0pNYU3lU,0.0296,1.0,0.177,-17.792,1.0,0.0342,149.46,4.0,https://api.spotify.com/v1/tracks/7125Z776uNesKF0pNYU3lU,audio_features,spotify:track:7125Z776uNesKF0pNYU3lU,0.284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
265,265,85,,Musica ricercata: Nr. 7,György Ligeti,0.985,https://api.spotify.com/v1/audio-analysis/3mWP6hxaJJUwrq3XPrL5Io,0.271,244133.0,0.00954,3mWP6hxaJJUwrq3XPrL5Io,0.66,10.0,0.0764,-35.478,1.0,0.0357,126.358,4.0,https://api.spotify.com/v1/tracks/3mWP6hxaJJUwrq3XPrL5Io,audio_features,spotify:track:3mWP6hxaJJUwrq3XPrL5Io,0.629,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,266,86,,"Bizet: Carmen, WD 31, Act 1 Scene 4: No. 5, Havanaise, ""L'amour est un oiseau rebelle"" (Carmen, Chorus)",Georges Bizet,0.976,https://api.spotify.com/v1/audio-analysis/2r1FiNXh5mDNEP8K07YRVp,0.363,262147.0,0.115,2r1FiNXh5mDNEP8K07YRVp,0.0,2.0,0.0992,-17.325,1.0,0.0689,134.424,4.0,https://api.spotify.com/v1/tracks/2r1FiNXh5mDNEP8K07YRVp,audio_features,spotify:track:2r1FiNXh5mDNEP8K07YRVp,0.231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
267,267,87,,String Quartet No. 1 'Kreutzer Sonata': String Quartet No. 1 'Kreutzer Sonata': I. Adagio. Con moto,Leoš Janáček,0.931,https://api.spotify.com/v1/audio-analysis/5UUNrbwbYIkNshq22NNKrX,0.194,266733.0,0.101,5UUNrbwbYIkNshq22NNKrX,0.7140000000000001,11.0,0.221,-21.772,1.0,0.048,91.74,3.0,https://api.spotify.com/v1/tracks/5UUNrbwbYIkNshq22NNKrX,audio_features,spotify:track:5UUNrbwbYIkNshq22NNKrX,0.07400000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,268,88,,"Auf dem Wasser zu singen, D.774 - Transcription: Franz Liszt, Searle 558 No.2",Franz Schubert,0.985,https://api.spotify.com/v1/audio-analysis/6Sd8oJpKHsq7nndrC2L56n,0.214,233653.0,0.165,6Sd8oJpKHsq7nndrC2L56n,0.928,8.0,0.12,-20.702,0.0,0.0352,101.073,3.0,https://api.spotify.com/v1/tracks/6Sd8oJpKHsq7nndrC2L56n,audio_features,spotify:track:6Sd8oJpKHsq7nndrC2L56n,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
269,269,89,,Violin Concerto - 'To the Memory of an Angel': Violin Concerto - 'To the Memory of an Angel': I. Andante - Allegretto,Alban Berg,0.971,https://api.spotify.com/v1/audio-analysis/5Q4UPCZOI0IIiDEnGZaRbT,0.209,711187.0,0.157,5Q4UPCZOI0IIiDEnGZaRbT,0.335,2.0,0.102,-18.821,0.0,0.0391,106.24,3.0,https://api.spotify.com/v1/tracks/5Q4UPCZOI0IIiDEnGZaRbT,audio_features,spotify:track:5Q4UPCZOI0IIiDEnGZaRbT,0.0338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
270,270,90,,The Frog Galliard (P 23a),John Dowland,0.97,https://api.spotify.com/v1/audio-analysis/2MCGY9HGOyQB4hPrdisSsg,0.349,119600.0,0.0817,2MCGY9HGOyQB4hPrdisSsg,0.872,5.0,0.101,-30.501,1.0,0.0487,105.606,3.0,https://api.spotify.com/v1/tracks/2MCGY9HGOyQB4hPrdisSsg,audio_features,spotify:track:2MCGY9HGOyQB4hPrdisSsg,0.612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
271,271,91,,Turangalîla Symphonie: 6. Jardin du sommeil d'amour,Olivier Messiaen,0.949,https://api.spotify.com/v1/audio-analysis/4bKHnNVT0LdfO4FDoKhLsE,0.142,759200.0,0.00336,4bKHnNVT0LdfO4FDoKhLsE,0.318,6.0,0.0652,-42.32,1.0,0.0435,100.298,3.0,https://api.spotify.com/v1/tracks/4bKHnNVT0LdfO4FDoKhLsE,audio_features,spotify:track:4bKHnNVT0LdfO4FDoKhLsE,0.0332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
272,272,92,,Early One Morning,Traditional,0.977,https://api.spotify.com/v1/audio-analysis/3lbT5xq7iJ1Pgci3K72fFY,0.324,177373.0,0.0258,3lbT5xq7iJ1Pgci3K72fFY,0.0008210000000000001,6.0,0.0975,-27.621,1.0,0.0515,114.186,4.0,https://api.spotify.com/v1/tracks/3lbT5xq7iJ1Pgci3K72fFY,audio_features,spotify:track:3lbT5xq7iJ1Pgci3K72fFY,0.209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
273,273,93,,"Bachianas brasileiras No.5, W. 389: 1. Aria (Cantilena)",Heitor Villa-Lobos,0.979,https://api.spotify.com/v1/audio-analysis/4ZdsyWJCwIlod9bzqVeIbG,0.103,337013.0,0.033,4ZdsyWJCwIlod9bzqVeIbG,0.0961,5.0,0.124,-23.661,1.0,0.0496,61.97,3.0,https://api.spotify.com/v1/tracks/4ZdsyWJCwIlod9bzqVeIbG,audio_features,spotify:track:4ZdsyWJCwIlod9bzqVeIbG,0.0416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
274,274,94,,"Rigoletto / Act 3: ""La donna è mobile"" - Edit",Giuseppe Verdi,0.962,https://api.spotify.com/v1/audio-analysis/5eIlaojOvWQyg7ibqdGNKz,0.371,140827.0,0.218,5eIlaojOvWQyg7ibqdGNKz,8.62e-06,6.0,0.0839,-13.076,1.0,0.0403,117.824,5.0,https://api.spotify.com/v1/tracks/5eIlaojOvWQyg7ibqdGNKz,audio_features,spotify:track:5eIlaojOvWQyg7ibqdGNKz,0.413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
275,275,95,,"Turandot, Atto III: ""Nessun Dorma""",Giacomo Puccini,0.97,https://api.spotify.com/v1/audio-analysis/25hkRq63EvIcVsG4RK7Ljz,0.196,190293.0,0.275,25hkRq63EvIcVsG4RK7Ljz,0.468,2.0,0.0908,-14.796,1.0,0.0405,82.348,4.0,https://api.spotify.com/v1/tracks/25hkRq63EvIcVsG4RK7Ljz,audio_features,spotify:track:25hkRq63EvIcVsG4RK7Ljz,0.102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
276,276,96,,Recuerdos de la Alhambra,Francisco Tárrega,0.949,https://api.spotify.com/v1/audio-analysis/369IgcW0l2Xb7h5mOHoXid,0.14,209987.0,0.259,369IgcW0l2Xb7h5mOHoXid,0.8740000000000001,9.0,0.0827,-19.662,1.0,0.0438,167.766,4.0,https://api.spotify.com/v1/tracks/369IgcW0l2Xb7h5mOHoXid,audio_features,spotify:track:369IgcW0l2Xb7h5mOHoXid,0.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
277,277,97,,West Side Story: 13. Ballet Sequence - Somewhere,Leonard Bernstein,0.948,https://api.spotify.com/v1/audio-analysis/23PFBKlsakZ2D5b2yXxVyd,0.179,157027.0,0.0837,23PFBKlsakZ2D5b2yXxVyd,0.017,4.0,0.134,-19.657,1.0,0.0496,82.036,3.0,https://api.spotify.com/v1/tracks/23PFBKlsakZ2D5b2yXxVyd,audio_features,spotify:track:23PFBKlsakZ2D5b2yXxVyd,0.0374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
278,278,98,,Birds In Warped Time II,Somei Satoh,0.988,https://api.spotify.com/v1/audio-analysis/5U7mM6Sw0D1NyQMon7CD9O,0.161,624867.0,0.0301,5U7mM6Sw0D1NyQMon7CD9O,0.809,11.0,0.0725,-27.96,0.0,0.0426,135.22899999999998,3.0,https://api.spotify.com/v1/tracks/5U7mM6Sw0D1NyQMon7CD9O,audio_features,spotify:track:5U7mM6Sw0D1NyQMon7CD9O,0.034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
279,279,99,,Music For 18 Musicians,Steve Reich,0.982,https://api.spotify.com/v1/audio-analysis/69QmgmkKyprzkfop3XgTOr,0.508,3368983.0,0.536,69QmgmkKyprzkfop3XgTOr,0.921,9.0,0.0872,-14.783,1.0,0.0445,106.567,3.0,https://api.spotify.com/v1/tracks/69QmgmkKyprzkfop3XgTOr,audio_features,spotify:track:69QmgmkKyprzkfop3XgTOr,0.376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
280,280,0,,"Schwanengesang, D. 957: 4. Ständchen In D Minor (Arr. For Violin And Piano)",Franz Schubert,0.95,https://api.spotify.com/v1/audio-analysis/5HeUslmQihhRWrB65zUIr9,0.235,271560.0,0.0561,5HeUslmQihhRWrB65zUIr9,0.29,2.0,0.119,-23.311,1.0,0.0442,107.619,4.0,https://api.spotify.com/v1/tracks/5HeUslmQihhRWrB65zUIr9,audio_features,spotify:track:5HeUslmQihhRWrB65zUIr9,0.0518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281,281,1,,"Cello Suite No.1 In G Major, BWV 1007: 3. Courante",Johann Sebastian Bach,0.989,https://api.spotify.com/v1/audio-analysis/2ehyvj9nR6CAbbt3tDlUXJ,0.436,143480.0,0.138,2ehyvj9nR6CAbbt3tDlUXJ,0.92,5.0,0.104,-23.467,1.0,0.0487,114.282,3.0,https://api.spotify.com/v1/tracks/2ehyvj9nR6CAbbt3tDlUXJ,audio_features,spotify:track:2ehyvj9nR6CAbbt3tDlUXJ,0.775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
282,282,2,,"Sonatina No. 1, Op. 67: III. Allegro moderato",Jean Sibelius,0.984,https://api.spotify.com/v1/audio-analysis/4fVx1fBzvAwwa9TJA9EaJS,0.35600000000000004,101507.0,0.107,4fVx1fBzvAwwa9TJA9EaJS,0.8859999999999999,6.0,0.0787,-29.551,1.0,0.0346,94.178,4.0,https://api.spotify.com/v1/tracks/4fVx1fBzvAwwa9TJA9EaJS,audio_features,spotify:track:4fVx1fBzvAwwa9TJA9EaJS,0.332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283,283,3,,"Debussy: Piano Trio in G Major, L. 5: III. Andante espressivo",Claude Debussy,0.962,https://api.spotify.com/v1/audio-analysis/7ipHx0jgei0eK8xn3xoKIL,0.122,227333.0,0.0963,7ipHx0jgei0eK8xn3xoKIL,0.6659999999999999,0.0,0.166,-21.942,1.0,0.0375,83.662,4.0,https://api.spotify.com/v1/tracks/7ipHx0jgei0eK8xn3xoKIL,audio_features,spotify:track:7ipHx0jgei0eK8xn3xoKIL,0.133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
